lambda,range
0.05388888888888889,24141600
0.07444444444444444,24145200
0.08555555555555555,24148800
0.08972222222222222,24152400
0.07333333333333333,24156000
0.07083333333333333,24159600
0.08888888888888889,24163200
0.09944444444444445,24166800
0.10222222222222223,24170400
0.10277777777777777,24174000
0.09638888888888889,24177600
0.07777777777777778,24181200
0.05416666666666667,24184800
0.044444444444444446,24188400
0.03833333333333333,24192000
0.044444444444444446,24195600
0.041666666666666664,24199200
0.02722222222222222,24202800
0.008888888888888889,24206400
0.012777777777777779,24210000
0.0125,24213600
0.015833333333333335,24217200
0.021111111111111112,24220800
0.03333333333333333,24224400
0.05388888888888889,24228000
0.07444444444444444,24231600
0.08555555555555555,24235200
0.08972222222222222,24238800
0.07333333333333333,24242400
0.07083333333333333,24246000
0.08888888888888889,24249600
0.09944444444444445,24253200
0.10222222222222223,24256800
0.10277777777777777,24260400
0.09638888888888889,24264000
0.07777777777777778,24267600
0.05416666666666667,24271200
0.044444444444444446,24274800
0.03833333333333333,24278400
0.044444444444444446,24282000
0.041666666666666664,24285600
0.02722222222222222,24289200
0.008888888888888889,24292800
0.012777777777777779,24296400
0.0125,24300000
0.015833333333333335,24303600
0.021111111111111112,24307200
0.03333333333333333,24310800
0.05388888888888889,24314400
0.07444444444444444,24318000
0.08555555555555555,24321600
0.08972222222222222,24325200
0.07333333333333333,24328800
0.07083333333333333,24332400
0.08888888888888889,24336000
0.09944444444444445,24339600
0.10222222222222223,24343200
0.10277777777777777,24346800
0.09638888888888889,24350400
0.07777777777777778,24354000
0.05416666666666667,24357600
0.044444444444444446,24361200
0.03833333333333333,24364800
0.044444444444444446,24368400
0.041666666666666664,24372000
0.02722222222222222,24375600
0.008888888888888889,24379200
0.012777777777777779,24382800
0.0125,24386400
0.015833333333333335,24390000
0.021111111111111112,24393600
0.03333333333333333,24397200
0.05388888888888889,24400800
0.07444444444444444,24404400
0.08555555555555555,24408000
0.08972222222222222,24411600
0.07333333333333333,24415200
0.07083333333333333,24418800
0.08888888888888889,24422400
0.09944444444444445,24426000
0.10222222222222223,24429600
0.10277777777777777,24433200
0.09638888888888889,24436800
0.07777777777777778,24440400
0.05416666666666667,24444000
0.044444444444444446,24447600
0.03833333333333333,24451200
0.044444444444444446,24454800
0.041666666666666664,24458400
0.02722222222222222,24462000
0.008888888888888889,24465600
0.012777777777777779,24469200
0.0125,24472800
0.015833333333333335,24476400
0.021111111111111112,24480000
0.03333333333333333,24483600
0.05388888888888889,24487200
0.07444444444444444,24490800
0.08555555555555555,24494400
0.08972222222222222,24498000
0.07333333333333333,24501600
0.07083333333333333,24505200
0.08888888888888889,24508800
0.09944444444444445,24512400
0.10222222222222223,24516000
0.10277777777777777,24519600
0.09638888888888889,24523200
0.07777777777777778,24526800
0.05416666666666667,24530400
0.044444444444444446,24534000
0.03833333333333333,24537600
0.044444444444444446,24541200
0.041666666666666664,24544800
0.02722222222222222,24548400
0.008888888888888889,24552000
0.012777777777777779,24555600
0.0125,24559200
0.015833333333333335,24562800
0.021111111111111112,24566400
0.03333333333333333,24570000
0.05388888888888889,24573600
0.07444444444444444,24577200
0.08555555555555555,24580800
0.08972222222222222,24584400
0.07333333333333333,24588000
0.07083333333333333,24591600
0.08888888888888889,24595200
0.09944444444444445,24598800
0.10222222222222223,24602400
0.10277777777777777,24606000
0.09638888888888889,24609600
0.07777777777777778,24613200
0.05416666666666667,24616800
0.044444444444444446,24620400
0.03833333333333333,24624000
0.044444444444444446,24627600
0.041666666666666664,24631200
0.02722222222222222,24634800
0.008888888888888889,24638400
0.012777777777777779,24642000
0.0125,24645600
0.015833333333333335,24649200
0.021111111111111112,24652800
0.03333333333333333,24656400
0.05388888888888889,24660000
0.07444444444444444,24663600
0.08555555555555555,24667200
0.08972222222222222,24670800
0.07333333333333333,24674400
0.07083333333333333,24678000
0.08888888888888889,24681600
0.09944444444444445,24685200
0.10222222222222223,24688800
0.10277777777777777,24692400
0.09638888888888889,24696000
0.07777777777777778,24699600
0.05416666666666667,24703200
0.044444444444444446,24706800
0.03833333333333333,24710400
0.044444444444444446,24714000
0.041666666666666664,24717600
0.02722222222222222,24721200
0.008888888888888889,24724800
0.012777777777777779,24728400
0.0125,24732000
0.015833333333333335,24735600
0.021111111111111112,24739200
0.03333333333333333,24742800
0.05388888888888889,24746400
0.07444444444444444,24750000
0.08555555555555555,24753600
0.08972222222222222,24757200
0.07333333333333333,24760800
0.07083333333333333,24764400
0.08888888888888889,24768000
0.09944444444444445,24771600
0.10222222222222223,24775200
0.10277777777777777,24778800
0.09638888888888889,24782400
0.07777777777777778,24786000
0.05416666666666667,24789600
0.044444444444444446,24793200
0.03833333333333333,24796800
0.044444444444444446,24800400
0.041666666666666664,24804000
0.02722222222222222,24807600
0.008888888888888889,24811200
0.012777777777777779,24814800
0.0125,24818400
0.015833333333333335,24822000
0.021111111111111112,24825600
0.03333333333333333,24829200
0.05388888888888889,24832800
0.07444444444444444,24836400
0.08555555555555555,24840000
0.08972222222222222,24843600
0.07333333333333333,24847200
0.07083333333333333,24850800
0.08888888888888889,24854400
0.09944444444444445,24858000
0.10222222222222223,24861600
0.10277777777777777,24865200
0.09638888888888889,24868800
0.07777777777777778,24872400
0.05416666666666667,24876000
0.044444444444444446,24879600
0.03833333333333333,24883200
0.044444444444444446,24886800
0.041666666666666664,24890400
0.02722222222222222,24894000
0.008888888888888889,24897600
0.012777777777777779,24901200
0.0125,24904800
0.015833333333333335,24908400
0.021111111111111112,24912000
0.03333333333333333,24915600
0.05388888888888889,24919200
0.07444444444444444,24922800
0.08555555555555555,24926400
0.08972222222222222,24930000
0.07333333333333333,24933600
0.07083333333333333,24937200
0.08888888888888889,24940800
0.09944444444444445,24944400
0.10222222222222223,24948000
0.10277777777777777,24951600
0.09638888888888889,24955200
0.07777777777777778,24958800
0.05416666666666667,24962400
0.044444444444444446,24966000
0.03833333333333333,24969600
0.044444444444444446,24973200
0.041666666666666664,24976800
0.02722222222222222,24980400
0.008888888888888889,24984000
0.012777777777777779,24987600
0.0125,24991200
0.015833333333333335,24994800
0.021111111111111112,24998400
0.03333333333333333,25002000
0.05388888888888889,25005600
0.07444444444444444,25009200
0.08555555555555555,25012800
0.08972222222222222,25016400
0.07333333333333333,25020000
0.07083333333333333,25023600
0.08888888888888889,25027200
0.09944444444444445,25030800
0.10222222222222223,25034400
0.10277777777777777,25038000
0.09638888888888889,25041600
0.07777777777777778,25045200
0.05416666666666667,25048800
0.044444444444444446,25052400
0.03833333333333333,25056000
0.044444444444444446,25059600
0.041666666666666664,25063200
0.02722222222222222,25066800
0.008888888888888889,25070400
0.012777777777777779,25074000
0.0125,25077600
0.015833333333333335,25081200
0.021111111111111112,25084800
0.03333333333333333,25088400
0.05388888888888889,25092000
0.07444444444444444,25095600
0.08555555555555555,25099200
0.08972222222222222,25102800
0.07333333333333333,25106400
0.07083333333333333,25110000
0.08888888888888889,25113600
0.09944444444444445,25117200
0.10222222222222223,25120800
0.10277777777777777,25124400
0.09638888888888889,25128000
0.07777777777777778,25131600
0.05416666666666667,25135200
0.044444444444444446,25138800
0.03833333333333333,25142400
0.044444444444444446,25146000
0.041666666666666664,25149600
0.02722222222222222,25153200
0.008888888888888889,25156800
0.012777777777777779,25160400
0.0125,25164000
0.015833333333333335,25167600
0.021111111111111112,25171200
0.03333333333333333,25174800
0.05388888888888889,25178400
0.07444444444444444,25182000
0.08555555555555555,25185600
0.08972222222222222,25189200
0.07333333333333333,25192800
0.07083333333333333,25196400
0.08888888888888889,25200000
0.09944444444444445,25203600
0.10222222222222223,25207200
0.10277777777777777,25210800
0.09638888888888889,25214400
0.07777777777777778,25218000
0.05416666666666667,25221600
0.044444444444444446,25225200
0.03833333333333333,25228800
0.044444444444444446,25232400
0.041666666666666664,25236000
0.02722222222222222,25239600
0.008888888888888889,25243200
0.012777777777777779,25246800
0.0125,25250400
0.015833333333333335,25254000
0.021111111111111112,25257600
0.03333333333333333,25261200
0.05388888888888889,25264800
0.07444444444444444,25268400
0.08555555555555555,25272000
0.08972222222222222,25275600
0.07333333333333333,25279200
0.07083333333333333,25282800
0.08888888888888889,25286400
0.09944444444444445,25290000
0.10222222222222223,25293600
0.10277777777777777,25297200
0.09638888888888889,25300800
0.07777777777777778,25304400
0.05416666666666667,25308000
0.044444444444444446,25311600
0.03833333333333333,25315200
0.044444444444444446,25318800
0.041666666666666664,25322400
0.02722222222222222,25326000
0.008888888888888889,25329600
0.012777777777777779,25333200
0.0125,25336800
0.015833333333333335,25340400
0.021111111111111112,25344000
0.03333333333333333,25347600
0.05388888888888889,25351200
0.07444444444444444,25354800
0.08555555555555555,25358400
0.08972222222222222,25362000
0.07333333333333333,25365600
0.07083333333333333,25369200
0.08888888888888889,25372800
0.09944444444444445,25376400
0.10222222222222223,25380000
0.10277777777777777,25383600
0.09638888888888889,25387200
0.07777777777777778,25390800
0.05416666666666667,25394400
0.044444444444444446,25398000
0.03833333333333333,25401600
0.044444444444444446,25405200
0.041666666666666664,25408800
0.02722222222222222,25412400
0.008888888888888889,25416000
0.012777777777777779,25419600
0.0125,25423200
0.015833333333333335,25426800
0.021111111111111112,25430400
0.03333333333333333,25434000
0.05388888888888889,25437600
0.07444444444444444,25441200
0.08555555555555555,25444800
0.08972222222222222,25448400
0.07333333333333333,25452000
0.07083333333333333,25455600
0.08888888888888889,25459200
0.09944444444444445,25462800
0.10222222222222223,25466400
0.10277777777777777,25470000
0.09638888888888889,25473600
0.07777777777777778,25477200
0.05416666666666667,25480800
0.044444444444444446,25484400
0.03833333333333333,25488000
0.044444444444444446,25491600
0.041666666666666664,25495200
0.02722222222222222,25498800
0.008888888888888889,25502400
0.012777777777777779,25506000
0.0125,25509600
0.015833333333333335,25513200
0.021111111111111112,25516800
0.03333333333333333,25520400
0.05388888888888889,25524000
0.07444444444444444,25527600
0.08555555555555555,25531200
0.08972222222222222,25534800
0.07333333333333333,25538400
0.07083333333333333,25542000
0.08888888888888889,25545600
0.09944444444444445,25549200
0.10222222222222223,25552800
0.10277777777777777,25556400
0.09638888888888889,25560000
0.07777777777777778,25563600
0.05416666666666667,25567200
0.044444444444444446,25570800
0.03833333333333333,25574400
0.044444444444444446,25578000
0.041666666666666664,25581600
0.02722222222222222,25585200
0.008888888888888889,25588800
0.012777777777777779,25592400
0.0125,25596000
0.015833333333333335,25599600
0.021111111111111112,25603200
0.03333333333333333,25606800
0.05388888888888889,25610400
0.07444444444444444,25614000
0.08555555555555555,25617600
0.08972222222222222,25621200
0.07333333333333333,25624800
0.07083333333333333,25628400
0.08888888888888889,25632000
0.09944444444444445,25635600
0.10222222222222223,25639200
0.10277777777777777,25642800
0.09638888888888889,25646400
0.07777777777777778,25650000
0.05416666666666667,25653600
0.044444444444444446,25657200
0.03833333333333333,25660800
0.044444444444444446,25664400
0.041666666666666664,25668000
0.02722222222222222,25671600
0.008888888888888889,25675200
0.012777777777777779,25678800
0.0125,25682400
0.015833333333333335,25686000
0.021111111111111112,25689600
0.03333333333333333,25693200
0.05388888888888889,25696800
0.07444444444444444,25700400
0.08555555555555555,25704000
0.08972222222222222,25707600
0.07333333333333333,25711200
0.07083333333333333,25714800
0.08888888888888889,25718400
0.09944444444444445,25722000
0.10222222222222223,25725600
0.10277777777777777,25729200
0.09638888888888889,25732800
0.07777777777777778,25736400
0.05416666666666667,25740000
0.044444444444444446,25743600
0.03833333333333333,25747200
0.044444444444444446,25750800
0.041666666666666664,25754400
0.02722222222222222,25758000
0.008888888888888889,25761600
0.012777777777777779,25765200
0.0125,25768800
0.015833333333333335,25772400
0.021111111111111112,25776000
0.03333333333333333,25779600
0.05388888888888889,25783200
0.07444444444444444,25786800
0.08555555555555555,25790400
0.08972222222222222,25794000
0.07333333333333333,25797600
0.07083333333333333,25801200
0.08888888888888889,25804800
0.09944444444444445,25808400
0.10222222222222223,25812000
0.10277777777777777,25815600
0.09638888888888889,25819200
0.07777777777777778,25822800
0.05416666666666667,25826400
0.044444444444444446,25830000
0.03833333333333333,25833600
0.044444444444444446,25837200
0.041666666666666664,25840800
0.02722222222222222,25844400
0.008888888888888889,25848000
0.012777777777777779,25851600
0.0125,25855200
0.015833333333333335,25858800
0.021111111111111112,25862400
0.03333333333333333,25866000
0.05388888888888889,25869600
0.07444444444444444,25873200
0.08555555555555555,25876800
0.08972222222222222,25880400
0.07333333333333333,25884000
0.07083333333333333,25887600
0.08888888888888889,25891200
0.09944444444444445,25894800
0.10222222222222223,25898400
0.10277777777777777,25902000
0.09638888888888889,25905600
0.07777777777777778,25909200
0.05416666666666667,25912800
0.044444444444444446,25916400
0.03833333333333333,25920000
0.044444444444444446,25923600
0.041666666666666664,25927200
0.02722222222222222,25930800
0.008888888888888889,25934400
0.012777777777777779,25938000
0.0125,25941600
0.015833333333333335,25945200
0.021111111111111112,25948800
0.03333333333333333,25952400
0.05388888888888889,25956000
0.07444444444444444,25959600
0.08555555555555555,25963200
0.08972222222222222,25966800
0.07333333333333333,25970400
0.07083333333333333,25974000
0.08888888888888889,25977600
0.09944444444444445,25981200
0.10222222222222223,25984800
0.10277777777777777,25988400
0.09638888888888889,25992000
0.07777777777777778,25995600
0.05416666666666667,25999200
0.044444444444444446,26002800
0.03833333333333333,26006400
0.044444444444444446,26010000
0.041666666666666664,26013600
0.02722222222222222,26017200
0.008888888888888889,26020800
0.012777777777777779,26024400
0.0125,26028000
0.015833333333333335,26031600
0.021111111111111112,26035200
0.03333333333333333,26038800
0.05388888888888889,26042400
0.07444444444444444,26046000
0.08555555555555555,26049600
0.08972222222222222,26053200
0.07333333333333333,26056800
0.07083333333333333,26060400
0.08888888888888889,26064000
0.09944444444444445,26067600
0.10222222222222223,26071200
0.10277777777777777,26074800
0.09638888888888889,26078400
0.07777777777777778,26082000
0.05416666666666667,26085600
0.044444444444444446,26089200
0.03833333333333333,26092800
0.044444444444444446,26096400
0.041666666666666664,26100000
0.02722222222222222,26103600
0.008888888888888889,26107200
0.012777777777777779,26110800
0.0125,26114400
0.015833333333333335,26118000
0.021111111111111112,26121600
0.03333333333333333,26125200
0.05388888888888889,26128800
0.07444444444444444,26132400
0.08555555555555555,26136000
0.08972222222222222,26139600
0.07333333333333333,26143200
0.07083333333333333,26146800
0.08888888888888889,26150400
0.09944444444444445,26154000
0.10222222222222223,26157600
0.10277777777777777,26161200
0.09638888888888889,26164800
0.07777777777777778,26168400
0.05416666666666667,26172000
0.044444444444444446,26175600
0.03833333333333333,26179200
0.044444444444444446,26182800
0.041666666666666664,26186400
0.02722222222222222,26190000
0.008888888888888889,26193600
0.012777777777777779,26197200
0.0125,26200800
0.015833333333333335,26204400
0.021111111111111112,26208000
0.03333333333333333,26211600
0.05388888888888889,26215200
0.07444444444444444,26218800
0.08555555555555555,26222400
0.08972222222222222,26226000
0.07333333333333333,26229600
0.07083333333333333,26233200
0.08888888888888889,26236800
0.09944444444444445,26240400
0.10222222222222223,26244000
0.10277777777777777,26247600
0.09638888888888889,26251200
0.07777777777777778,26254800
0.05416666666666667,26258400
0.044444444444444446,26262000
0.03833333333333333,26265600
0.044444444444444446,26269200
0.041666666666666664,26272800
0.02722222222222222,26276400
0.008888888888888889,26280000
0.012777777777777779,26283600
0.0125,26287200
0.015833333333333335,26290800
0.021111111111111112,26294400
0.03333333333333333,26298000
0.05388888888888889,26301600
0.07444444444444444,26305200
0.08555555555555555,26308800
0.08972222222222222,26312400
0.07333333333333333,26316000
0.07083333333333333,26319600
0.08888888888888889,26323200
0.09944444444444445,26326800
0.10222222222222223,26330400
0.10277777777777777,26334000
0.09638888888888889,26337600
0.07777777777777778,26341200
0.05416666666666667,26344800
0.044444444444444446,26348400
0.03833333333333333,26352000
0.044444444444444446,26355600
0.041666666666666664,26359200
0.02722222222222222,26362800
0.008888888888888889,26366400
0.012777777777777779,26370000
0.0125,26373600
0.015833333333333335,26377200
0.021111111111111112,26380800
0.03333333333333333,26384400
0.05388888888888889,26388000
0.07444444444444444,26391600
0.08555555555555555,26395200
0.08972222222222222,26398800
0.07333333333333333,26402400
0.07083333333333333,26406000
0.08888888888888889,26409600
0.09944444444444445,26413200
0.10222222222222223,26416800
0.10277777777777777,26420400
0.09638888888888889,26424000
0.07777777777777778,26427600
0.05416666666666667,26431200
0.044444444444444446,26434800
0.03833333333333333,26438400
0.044444444444444446,26442000
0.041666666666666664,26445600
0.02722222222222222,26449200
0.008888888888888889,26452800
0.012777777777777779,26456400
0.0125,26460000
0.015833333333333335,26463600
0.021111111111111112,26467200
0.03333333333333333,26470800
0.05388888888888889,26474400
0.07444444444444444,26478000
0.08555555555555555,26481600
0.08972222222222222,26485200
0.07333333333333333,26488800
0.07083333333333333,26492400
0.08888888888888889,26496000
0.09944444444444445,26499600
0.10222222222222223,26503200
0.10277777777777777,26506800
0.09638888888888889,26510400
0.07777777777777778,26514000
0.05416666666666667,26517600
0.044444444444444446,26521200
0.03833333333333333,26524800
0.044444444444444446,26528400
0.041666666666666664,26532000
0.02722222222222222,26535600
0.008888888888888889,26539200
0.012777777777777779,26542800
0.0125,26546400
0.015833333333333335,26550000
0.021111111111111112,26553600
0.03333333333333333,26557200
0.05388888888888889,26560800
0.07444444444444444,26564400
0.08555555555555555,26568000
0.08972222222222222,26571600
0.07333333333333333,26575200
0.07083333333333333,26578800
0.08888888888888889,26582400
0.09944444444444445,26586000
0.10222222222222223,26589600
0.10277777777777777,26593200
0.09638888888888889,26596800
0.07777777777777778,26600400
0.05416666666666667,26604000
0.044444444444444446,26607600
0.03833333333333333,26611200
0.044444444444444446,26614800
0.041666666666666664,26618400
0.02722222222222222,26622000
0.008888888888888889,26625600
0.012777777777777779,26629200
0.0125,26632800
0.015833333333333335,26636400
0.021111111111111112,26640000
0.03333333333333333,26643600
0.05388888888888889,26647200
0.07444444444444444,26650800
0.08555555555555555,26654400
0.08972222222222222,26658000
0.07333333333333333,26661600
0.07083333333333333,26665200
0.08888888888888889,26668800
0.09944444444444445,26672400
0.10222222222222223,26676000
0.10277777777777777,26679600
0.09638888888888889,26683200
0.07777777777777778,26686800
0.05416666666666667,26690400
0.044444444444444446,26694000
0.03833333333333333,26697600
0.044444444444444446,26701200
0.041666666666666664,26704800
0.02722222222222222,26708400
0.008888888888888889,26712000
0.012777777777777779,26715600
0.0125,26719200
0.015833333333333335,26722800
0.021111111111111112,26726400
0.03333333333333333,26730000
0.05388888888888889,26733600
0.07444444444444444,26737200
0.08555555555555555,26740800
0.08972222222222222,26744400
0.07333333333333333,26748000
0.07083333333333333,26751600
0.08888888888888889,26755200
0.09944444444444445,26758800
0.10222222222222223,26762400
0.10277777777777777,26766000
0.09638888888888889,26769600
0.07777777777777778,26773200
0.05416666666666667,26776800
0.044444444444444446,26780400
0.03833333333333333,26784000
0.044444444444444446,26787600
0.041666666666666664,26791200
0.02722222222222222,26794800
0.008888888888888889,26798400
0.012777777777777779,26802000
0.0125,26805600
0.015833333333333335,26809200
0.021111111111111112,26812800
0.03333333333333333,26816400
0.05388888888888889,26820000
0.07444444444444444,26823600
0.08555555555555555,26827200
0.08972222222222222,26830800
0.07333333333333333,26834400
0.07083333333333333,26838000
0.08888888888888889,26841600
0.09944444444444445,26845200
0.10222222222222223,26848800
0.10277777777777777,26852400
0.09638888888888889,26856000
0.07777777777777778,26859600
0.05416666666666667,26863200
0.044444444444444446,26866800
0.03833333333333333,26870400
0.044444444444444446,26874000
0.041666666666666664,26877600
0.02722222222222222,26881200
0.008888888888888889,26884800
0.012777777777777779,26888400
0.0125,26892000
0.015833333333333335,26895600
0.021111111111111112,26899200
0.03333333333333333,26902800
0.05388888888888889,26906400
0.07444444444444444,26910000
0.08555555555555555,26913600
0.08972222222222222,26917200
0.07333333333333333,26920800
0.07083333333333333,26924400
0.08888888888888889,26928000
0.09944444444444445,26931600
0.10222222222222223,26935200
0.10277777777777777,26938800
0.09638888888888889,26942400
0.07777777777777778,26946000
0.05416666666666667,26949600
0.044444444444444446,26953200
0.03833333333333333,26956800
0.044444444444444446,26960400
0.041666666666666664,26964000
0.02722222222222222,26967600
0.008888888888888889,26971200
0.012777777777777779,26974800
0.0125,26978400
0.015833333333333335,26982000
0.021111111111111112,26985600
0.03333333333333333,26989200
0.05388888888888889,26992800
0.07444444444444444,26996400
0.08555555555555555,27000000
0.08972222222222222,27003600
0.07333333333333333,27007200
0.07083333333333333,27010800
0.08888888888888889,27014400
0.09944444444444445,27018000
0.10222222222222223,27021600
0.10277777777777777,27025200
0.09638888888888889,27028800
0.07777777777777778,27032400
0.05416666666666667,27036000
0.044444444444444446,27039600
0.03833333333333333,27043200
0.044444444444444446,27046800
0.041666666666666664,27050400
0.02722222222222222,27054000
0.008888888888888889,27057600
0.012777777777777779,27061200
0.0125,27064800
0.015833333333333335,27068400
0.021111111111111112,27072000
0.03333333333333333,27075600
0.05388888888888889,27079200
0.07444444444444444,27082800
0.08555555555555555,27086400
0.08972222222222222,27090000
0.07333333333333333,27093600
0.07083333333333333,27097200
0.08888888888888889,27100800
0.09944444444444445,27104400
0.10222222222222223,27108000
0.10277777777777777,27111600
0.09638888888888889,27115200
0.07777777777777778,27118800
0.05416666666666667,27122400
0.044444444444444446,27126000
0.03833333333333333,27129600
0.044444444444444446,27133200
0.041666666666666664,27136800
0.02722222222222222,27140400
0.008888888888888889,27144000
0.012777777777777779,27147600
0.0125,27151200
0.015833333333333335,27154800
0.021111111111111112,27158400
0.03333333333333333,27162000
0.05388888888888889,27165600
0.07444444444444444,27169200
0.08555555555555555,27172800
0.08972222222222222,27176400
0.07333333333333333,27180000
0.07083333333333333,27183600
0.08888888888888889,27187200
0.09944444444444445,27190800
0.10222222222222223,27194400
0.10277777777777777,27198000
0.09638888888888889,27201600
0.07777777777777778,27205200
0.05416666666666667,27208800
0.044444444444444446,27212400
0.03833333333333333,27216000
0.044444444444444446,27219600
0.041666666666666664,27223200
0.02722222222222222,27226800
0.008888888888888889,27230400
0.012777777777777779,27234000
0.0125,27237600
0.015833333333333335,27241200
0.021111111111111112,27244800
0.03333333333333333,27248400
0.05388888888888889,27252000
0.07444444444444444,27255600
0.08555555555555555,27259200
0.08972222222222222,27262800
0.07333333333333333,27266400
0.07083333333333333,27270000
0.08888888888888889,27273600
0.09944444444444445,27277200
0.10222222222222223,27280800
0.10277777777777777,27284400
0.09638888888888889,27288000
0.07777777777777778,27291600
0.05416666666666667,27295200
0.044444444444444446,27298800
0.03833333333333333,27302400
0.044444444444444446,27306000
0.041666666666666664,27309600
0.02722222222222222,27313200
0.008888888888888889,27316800
0.012777777777777779,27320400
0.0125,27324000
0.015833333333333335,27327600
0.021111111111111112,27331200
0.03333333333333333,27334800
0.05388888888888889,27338400
0.07444444444444444,27342000
0.08555555555555555,27345600
0.08972222222222222,27349200
0.07333333333333333,27352800
0.07083333333333333,27356400
0.08888888888888889,27360000
0.09944444444444445,27363600
0.10222222222222223,27367200
0.10277777777777777,27370800
0.09638888888888889,27374400
0.07777777777777778,27378000
0.05416666666666667,27381600
0.044444444444444446,27385200
0.03833333333333333,27388800
0.044444444444444446,27392400
0.041666666666666664,27396000
0.02722222222222222,27399600
0.008888888888888889,27403200
0.012777777777777779,27406800
0.0125,27410400
0.015833333333333335,27414000
0.021111111111111112,27417600
0.03333333333333333,27421200
0.05388888888888889,27424800
0.07444444444444444,27428400
0.08555555555555555,27432000
0.08972222222222222,27435600
0.07333333333333333,27439200
0.07083333333333333,27442800
0.08888888888888889,27446400
0.09944444444444445,27450000
0.10222222222222223,27453600
0.10277777777777777,27457200
0.09638888888888889,27460800
0.07777777777777778,27464400
0.05416666666666667,27468000
0.044444444444444446,27471600
0.03833333333333333,27475200
0.044444444444444446,27478800
0.041666666666666664,27482400
0.02722222222222222,27486000
0.008888888888888889,27489600
0.012777777777777779,27493200
0.0125,27496800
0.015833333333333335,27500400
0.021111111111111112,27504000
0.03333333333333333,27507600
0.05388888888888889,27511200
0.07444444444444444,27514800
0.08555555555555555,27518400
0.08972222222222222,27522000
0.07333333333333333,27525600
0.07083333333333333,27529200
0.08888888888888889,27532800
0.09944444444444445,27536400
0.10222222222222223,27540000
0.10277777777777777,27543600
0.09638888888888889,27547200
0.07777777777777778,27550800
0.05416666666666667,27554400
0.044444444444444446,27558000
0.03833333333333333,27561600
0.044444444444444446,27565200
0.041666666666666664,27568800
0.02722222222222222,27572400
0.008888888888888889,27576000
0.012777777777777779,27579600
0.0125,27583200
0.015833333333333335,27586800
0.021111111111111112,27590400
0.03333333333333333,27594000
0.05388888888888889,27597600
0.07444444444444444,27601200
0.08555555555555555,27604800
0.08972222222222222,27608400
0.07333333333333333,27612000
0.07083333333333333,27615600
0.08888888888888889,27619200
0.09944444444444445,27622800
0.10222222222222223,27626400
0.10277777777777777,27630000
0.09638888888888889,27633600
0.07777777777777778,27637200
0.05416666666666667,27640800
0.044444444444444446,27644400
0.03833333333333333,27648000
0.044444444444444446,27651600
0.041666666666666664,27655200
0.02722222222222222,27658800
0.008888888888888889,27662400
0.012777777777777779,27666000
0.0125,27669600
0.015833333333333335,27673200
0.021111111111111112,27676800
0.03333333333333333,27680400
0.05388888888888889,27684000
0.07444444444444444,27687600
0.08555555555555555,27691200
0.08972222222222222,27694800
0.07333333333333333,27698400
0.07083333333333333,27702000
0.08888888888888889,27705600
0.09944444444444445,27709200
0.10222222222222223,27712800
0.10277777777777777,27716400
0.09638888888888889,27720000
0.07777777777777778,27723600
0.05416666666666667,27727200
0.044444444444444446,27730800
0.03833333333333333,27734400
0.044444444444444446,27738000
0.041666666666666664,27741600
0.02722222222222222,27745200
0.008888888888888889,27748800
0.012777777777777779,27752400
0.0125,27756000
0.015833333333333335,27759600
0.021111111111111112,27763200
0.03333333333333333,27766800
0.05388888888888889,27770400
0.07444444444444444,27774000
0.08555555555555555,27777600
0.08972222222222222,27781200
0.07333333333333333,27784800
0.07083333333333333,27788400
0.08888888888888889,27792000
0.09944444444444445,27795600
0.10222222222222223,27799200
0.10277777777777777,27802800
0.09638888888888889,27806400
0.07777777777777778,27810000
0.05416666666666667,27813600
0.044444444444444446,27817200
0.03833333333333333,27820800
0.044444444444444446,27824400
0.041666666666666664,27828000
0.02722222222222222,27831600
0.008888888888888889,27835200
0.012777777777777779,27838800
0.0125,27842400
0.015833333333333335,27846000
0.021111111111111112,27849600
0.03333333333333333,27853200
0.05388888888888889,27856800
0.07444444444444444,27860400
0.08555555555555555,27864000
0.08972222222222222,27867600
0.07333333333333333,27871200
0.07083333333333333,27874800
0.08888888888888889,27878400
0.09944444444444445,27882000
0.10222222222222223,27885600
0.10277777777777777,27889200
0.09638888888888889,27892800
0.07777777777777778,27896400
0.05416666666666667,27900000
0.044444444444444446,27903600
0.03833333333333333,27907200
0.044444444444444446,27910800
0.041666666666666664,27914400
0.02722222222222222,27918000
0.008888888888888889,27921600
0.012777777777777779,27925200
0.0125,27928800
0.015833333333333335,27932400
0.021111111111111112,27936000
0.03333333333333333,27939600
0.05388888888888889,27943200
0.07444444444444444,27946800
0.08555555555555555,27950400
0.08972222222222222,27954000
0.07333333333333333,27957600
0.07083333333333333,27961200
0.08888888888888889,27964800
0.09944444444444445,27968400
0.10222222222222223,27972000
0.10277777777777777,27975600
0.09638888888888889,27979200
0.07777777777777778,27982800
0.05416666666666667,27986400
0.044444444444444446,27990000
0.03833333333333333,27993600
0.044444444444444446,27997200
0.041666666666666664,28000800
0.02722222222222222,28004400
0.008888888888888889,28008000
0.012777777777777779,28011600
0.0125,28015200
0.015833333333333335,28018800
0.021111111111111112,28022400
0.03333333333333333,28026000
0.05388888888888889,28029600
0.07444444444444444,28033200
0.08555555555555555,28036800
0.08972222222222222,28040400
0.07333333333333333,28044000
0.07083333333333333,28047600
0.08888888888888889,28051200
0.09944444444444445,28054800
0.10222222222222223,28058400
0.10277777777777777,28062000
